CustomerID,TotalSpent,TotalOrders,TotalQuantity,LastPurchase,FirstPurchase,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
13366,56.160000000000004,1,144,2011-10-20 13:37:00,2011-10-20 13:37:00,49,1,56.160000000000004,3,1,1,5,At Risk
13368,623.4,2,327,2011-03-28 09:59:00,2011-01-06 12:32:00,256,2,623.4,1,2,3,6,At Risk
13369,308.28000000000003,1,149,2010-12-09 11:30:00,2010-12-09 11:30:00,365,1,308.28000000000003,1,1,2,4,Lost
13370,754.87,1,343,2010-12-03 10:26:00,2010-12-03 10:26:00,371,1,754.87,1,1,3,5,At Risk
13372,378.64,1,159,2011-09-11 12:46:00,2011-09-11 12:46:00,89,1,378.64,2,1,2,5,At Risk
13373,3312.25,3,1651,2011-10-10 10:51:00,2011-03-08 14:35:00,60,3,3312.25,3,3,5,11,Loyal
13375,778.65,1,442,2011-09-12 10:19:00,2011-09-12 10:19:00,88,1,778.65,2,1,3,6,At Risk
13376,1019.76,3,493,2011-09-01 16:16:00,2011-04-19 13:03:00,98,3,1019.76,2,3,4,9,Potential Loyal
13379,572.56,3,601,2011-11-13 13:45:00,2011-07-26 12:26:00,25,3,572.56,4,3,3,10,Loyal
13381,3639.31,6,2029,2011-11-08 11:58:00,2011-02-14 10:10:00,31,6,3639.31,4,5,5,14,VIP
13382,222.99,1,131,2011-03-04 10:03:00,2011-03-04 10:03:00,280,1,222.99,1,1,1,3,Lost
13384,4151.93,7,2422,2011-11-09 11:04:00,2011-06-14 12:47:00,30,7,4151.93,4,5,5,14,VIP
13385,534.57,1,281,2011-01-14 09:52:00,2011-01-14 09:52:00,329,1,534.57,1,1,3,5,At Risk
13388,677.1,2,282,2011-07-31 12:52:00,2011-07-31 12:52:00,130,2,677.1,2,2,3,7,Potential Loyal
13389,797.96,3,429,2011-11-28 14:01:00,2011-04-21 12:12:00,10,3,797.96,5,3,3,11,Loyal
13390,544.08,1,224,2011-09-26 08:38:00,2011-09-26 08:38:00,74,1,544.08,2,1,3,6,At Risk
13391,59.8,1,4,2011-05-20 10:50:00,2011-05-20 10:50:00,203,1,59.8,1,1,1,3,Lost
13394,2520.02,8,2392,2011-12-08 11:36:00,2011-02-03 10:39:00,1,8,2520.02,5,5,5,15,VIP
13395,307.72,1,336,2011-06-07 15:04:00,2011-06-07 15:04:00,184,1,307.72,1,1,2,4,Lost
13396,1360.99,2,600,2011-11-10 16:59:00,2011-01-24 13:37:00,28,2,1360.99,4,2,4,10,Loyal
13397,1544.13,5,430,2011-09-28 10:56:00,2011-01-04 13:50:00,72,5,1544.13,2,4,4,10,Loyal
13398,457.34,1,281,2011-05-31 13:17:00,2011-05-31 13:17:00,191,1,457.34,1,1,2,4,Lost
13402,621.23,2,479,2011-08-04 15:51:00,2010-12-02 17:12:00,126,2,621.23,2,2,3,7,Potential Loyal
13403,75.0,1,44,2011-11-22 08:28:00,2011-11-22 08:28:00,17,1,75.0,4,1,1,6,At Risk
13404,252.49,2,111,2011-12-08 15:37:00,2011-05-11 11:57:00,0,2,252.49,5,2,2,9,Potential Loyal
13405,572.451,3,165,2011-09-26 17:01:00,2011-01-26 09:27:00,73,3,572.451,2,3,3,8,Potential Loyal
13408,28117.04,62,16232,2011-12-08 09:05:00,2010-12-01 10:39:00,1,62,28117.04,5,5,5,15,VIP
13410,1003.06,5,518,2011-11-15 15:33:00,2011-02-21 14:38:00,23,5,1003.06,4,4,4,12,Loyal
13411,213.55,1,72,2011-08-24 13:57:00,2011-08-24 13:57:00,106,1,213.55,2,1,1,4,Lost
13414,1390.5,3,1574,2011-07-29 11:45:00,2011-02-16 12:13:00,133,3,1390.5,2,3,4,9,Potential Loyal
13416,712.5,2,142,2011-10-27 08:56:00,2011-09-19 14:43:00,43,2,712.5,3,2,3,8,Potential Loyal
13417,640.83,2,162,2011-12-05 08:49:00,2011-05-18 16:26:00,4,2,640.83,5,2,3,10,Loyal
13418,6127.43,18,3918,2011-11-28 10:23:00,2010-12-02 10:45:00,11,18,6127.43,5,5,5,15,VIP
13419,221.06,1,275,2011-10-07 12:49:00,2011-10-07 12:49:00,63,1,221.06,3,1,1,5,At Risk
13420,159.85,2,101,2011-07-13 08:48:00,2011-06-22 11:35:00,149,2,159.85,2,2,1,5,At Risk
13421,1833.71,2,1128,2011-10-30 14:21:00,2011-02-22 15:46:00,39,2,1833.71,3,2,4,9,Potential Loyal
13422,2626.3,1,1326,2011-10-06 13:42:00,2011-10-06 13:42:00,63,1,2626.3,3,1,5,9,Potential Loyal
13425,1624.21,3,1123,2011-08-23 17:13:00,2011-02-18 08:34:00,107,3,1624.21,2,3,4,9,Potential Loyal
13426,3641.32,10,2245,2011-12-09 08:59:00,2010-12-15 12:43:00,0,10,3641.32,5,5,5,15,VIP
13427,582.6,3,545,2011-11-20 13:02:00,2011-05-08 15:58:00,18,3,582.6,4,3,3,10,Loyal
13428,201.78,1,151,2011-11-29 14:20:00,2011-11-29 14:20:00,9,1,201.78,5,1,1,7,Potential Loyal
13429,1006.8,4,1390,2011-11-29 09:10:00,2011-09-25 15:59:00,10,4,1006.8,5,4,4,13,VIP
13430,679.45,2,751,2011-11-21 08:19:00,2011-09-14 14:26:00,18,2,679.45,4,2,3,9,Potential Loyal
13431,1269.1,2,672,2011-10-03 13:49:00,2011-09-12 11:25:00,66,2,1269.1,3,2,4,9,Potential Loyal
13434,534.24,2,300,2011-09-26 14:30:00,2011-09-04 10:35:00,73,2,534.24,2,2,3,7,Potential Loyal
13435,3809.8900000000003,7,2129,2011-12-04 14:45:00,2011-06-03 17:07:00,4,7,3809.8900000000003,5,5,5,15,VIP
13436,196.89,1,76,2011-12-08 10:33:00,2011-12-08 10:33:00,1,1,196.89,5,1,1,7,Potential Loyal
13437,3408.06,7,1283,2011-11-25 14:00:00,2011-06-02 14:30:00,13,7,3408.06,4,5,5,14,VIP
13439,283.71,1,242,2011-03-29 14:20:00,2011-03-29 14:20:00,254,1,283.71,1,1,2,4,Lost
13441,296.64,1,204,2011-09-09 09:38:00,2011-09-09 09:38:00,91,1,296.64,2,1,2,5,At Risk
13447,1129.14,3,584,2011-11-16 13:38:00,2011-11-04 10:10:00,22,3,1129.14,4,3,4,11,Loyal
13448,3534.69,6,1648,2011-11-23 12:33:00,2010-12-01 10:52:00,16,6,3534.69,4,5,5,14,VIP
13449,291.88,1,222,2011-11-16 08:28:00,2011-11-16 08:28:00,23,1,291.88,4,1,2,7,Potential Loyal
13450,2043.7199999999998,6,1982,2011-11-13 11:54:00,2011-05-05 19:48:00,26,6,2043.7199999999998,4,5,4,13,VIP
13451,2898.2599999999998,5,2128,2011-11-13 15:58:00,2011-01-09 15:35:00,25,5,2898.2599999999998,4,4,5,13,VIP
13452,590.0,2,2,2011-03-25 14:19:00,2011-03-14 11:38:00,258,2,590.0,1,2,3,6,At Risk
13453,356.97999999999996,2,134,2011-06-27 09:34:00,2011-02-23 09:44:00,165,2,356.97999999999996,2,2,2,6,At Risk
13455,1058.34,2,354,2011-11-15 11:21:00,2010-12-08 13:11:00,24,2,1058.34,4,2,4,10,Loyal
13456,1766.72,6,765,2011-11-22 09:18:00,2011-05-16 15:34:00,17,6,1766.72,4,5,4,13,VIP
13458,9646.57,14,5508,2011-12-02 15:29:00,2010-12-15 12:05:00,6,14,9646.57,5,5,5,15,VIP
13460,183.44,2,286,2011-11-10 17:17:00,2011-10-21 09:50:00,28,2,183.44,4,2,1,7,Potential Loyal
13461,1445.0,3,1170,2011-11-01 09:01:00,2011-06-29 10:23:00,38,3,1445.0,3,3,4,10,Loyal
13462,151.5,1,62,2011-04-01 11:20:00,2011-04-01 11:20:00,252,1,151.5,1,1,1,3,Lost
13464,674.68,1,403,2011-10-12 15:01:00,2011-10-12 15:01:00,57,1,674.68,3,1,3,7,Potential Loyal
13466,307.9,1,259,2011-06-08 16:39:00,2011-06-08 16:39:00,183,1,307.9,1,1,2,4,Lost
13467,1071.91,2,580,2011-11-29 10:01:00,2011-11-03 16:56:00,10,2,1071.91,5,2,4,11,Loyal
13468,5704.97,37,2589,2011-12-08 10:39:00,2010-12-01 15:08:00,1,37,5704.97,5,5,5,15,VIP
13470,165.0,2,100,2011-09-01 14:57:00,2011-08-16 17:06:00,98,2,165.0,2,2,1,5,At Risk
13471,2501.84,4,1583,2011-12-08 15:44:00,2011-10-23 13:10:00,0,4,2501.84,5,4,5,14,VIP
13473,422.64,2,266,2011-10-10 11:20:00,2011-01-11 08:45:00,60,2,422.64,3,2,2,7,Potential Loyal
13474,226.84,1,129,2011-04-17 13:53:00,2011-04-17 13:53:00,235,1,226.84,1,1,1,3,Lost
13475,1431.78,4,1012,2011-06-01 13:52:00,2011-02-14 12:36:00,190,4,1431.78,1,4,4,9,Potential Loyal
13476,1238.47,2,417,2011-06-14 12:00:00,2011-03-03 14:43:00,178,2,1238.47,2,2,4,8,Potential Loyal
13477,1454.58,6,1021,2011-11-02 12:04:00,2011-02-21 12:29:00,37,6,1454.58,3,5,4,12,Loyal
13479,300.95,2,134,2011-05-23 10:45:00,2011-04-19 11:27:00,200,2,300.95,1,2,2,5,At Risk
13481,1804.56,5,1142,2011-10-25 09:07:00,2011-03-28 09:07:00,45,5,1804.56,3,4,4,11,Loyal
13482,184.64,1,116,2011-04-21 17:03:00,2011-04-21 17:03:00,231,1,184.64,1,1,1,3,Lost
13483,140.34,1,160,2011-10-05 11:53:00,2011-10-05 11:53:00,65,1,140.34,3,1,1,5,At Risk
13484,313.8,1,44,2011-04-12 16:30:00,2011-04-12 16:30:00,240,1,313.8,1,1,2,4,Lost
13485,454.24,1,277,2011-04-20 13:58:00,2011-04-20 13:58:00,232,1,454.24,1,1,2,4,Lost
13486,1122.41,3,669,2011-09-22 13:13:00,2011-07-07 17:19:00,77,3,1122.41,2,3,4,9,Potential Loyal
13487,575.4,3,265,2011-10-13 12:07:00,2010-12-21 14:54:00,57,3,575.4,3,3,3,9,Potential Loyal
13488,8968.31,13,4518,2011-11-22 14:41:00,2010-12-07 13:01:00,16,13,8968.31,4,5,5,14,VIP
13489,449.52,4,560,2011-08-26 13:16:00,2011-02-18 10:42:00,104,4,449.52,2,4,2,8,Potential Loyal
13491,1215.82,10,903,2011-10-19 08:32:00,2010-12-02 14:30:00,51,10,1215.82,3,5,4,12,Loyal
13492,1269.84,3,408,2011-07-26 14:25:00,2011-05-09 10:06:00,135,3,1269.84,2,3,4,9,Potential Loyal
13493,618.63,2,380,2011-03-09 15:35:00,2011-02-25 16:42:00,274,2,618.63,1,2,3,6,At Risk
13494,316.26000000000005,1,162,2011-02-01 11:58:00,2011-02-01 11:58:00,311,1,316.26000000000005,1,1,2,4,Lost
13495,2044.8700000000001,5,829,2011-12-02 11:21:00,2010-12-06 15:14:00,7,5,2044.8700000000001,5,4,4,13,VIP
13496,653.33,2,341,2011-11-29 10:58:00,2010-12-15 10:17:00,10,2,653.33,5,2,3,10,Loyal
13497,348.05,2,163,2011-03-02 09:04:00,2010-12-06 11:37:00,282,2,348.05,1,2,2,5,At Risk
13499,1159.11,5,1365,2011-11-22 11:21:00,2011-03-15 08:52:00,17,5,1159.11,4,4,4,12,Loyal
13500,1166.77,3,609,2011-11-16 15:35:00,2011-08-09 12:20:00,22,3,1166.77,4,3,4,11,Loyal
13501,1340.32,1,560,2011-02-24 18:59:00,2011-02-24 18:59:00,287,1,1340.32,1,1,4,6,At Risk
13502,292.0,3,264,2011-11-23 10:39:00,2011-01-20 09:03:00,16,3,292.0,4,3,2,9,Potential Loyal
13503,216.85,1,248,2011-09-29 13:23:00,2011-09-29 13:23:00,70,1,216.85,3,1,1,5,At Risk
13504,295.93,1,178,2011-10-06 13:20:00,2011-10-06 13:20:00,63,1,295.93,3,1,2,6,At Risk
13505,4393.63,4,2486,2011-09-28 11:56:00,2011-04-21 12:07:00,72,4,4393.63,2,4,5,11,Loyal
13506,458.52,2,324,2011-01-27 13:53:00,2010-12-05 12:15:00,315,2,458.52,1,2,2,5,At Risk
13507,2479.16,4,1597,2011-12-06 13:13:00,2011-07-17 11:50:00,2,4,2479.16,5,4,5,14,VIP
13508,110.97,1,24,2011-04-10 11:58:00,2011-04-10 11:58:00,243,1,110.97,1,1,1,3,Lost
13509,979.72,7,1106,2011-12-01 10:10:00,2011-02-28 13:27:00,8,7,979.72,5,5,4,14,VIP
13510,1791.56,4,1386,2011-12-08 13:46:00,2011-06-09 09:32:00,0,4,1791.56,5,4,4,13,VIP
13512,251.21,1,143,2011-03-24 10:03:00,2011-03-24 10:03:00,260,1,251.21,1,1,2,4,Lost
13513,205.1,1,109,2011-08-05 11:50:00,2011-08-05 11:50:00,126,1,205.1,2,1,1,4,Lost
13514,152.20000000000002,1,40,2011-09-27 09:39:00,2011-09-27 09:39:00,73,1,152.20000000000002,2,1,1,4,Lost
13515,891.12,4,681,2011-09-28 11:26:00,2011-04-06 10:33:00,72,4,891.12,2,4,3,9,Potential Loyal
13516,1389.41,3,985,2011-11-18 13:15:00,2011-04-15 11:06:00,20,3,1389.41,4,3,4,11,Loyal
13517,2128.42,3,1369,2011-10-11 11:43:00,2011-06-13 08:44:00,59,3,2128.42,3,3,5,11,Loyal
13518,627.16,1,382,2011-09-15 10:29:00,2011-09-15 10:29:00,85,1,627.16,2,1,3,6,At Risk
13519,122.75,1,23,2011-09-22 18:24:00,2011-09-22 18:24:00,77,1,122.75,2,1,1,4,Lost
13520,3624.35,6,1649,2011-10-12 10:20:00,2010-12-03 10:36:00,58,6,3624.35,3,5,5,13,VIP
13521,1071.73,3,718,2011-12-08 13:50:00,2011-11-29 15:09:00,0,3,1071.73,5,3,4,12,Loyal
13522,125.80000000000001,1,44,2011-11-09 15:11:00,2011-11-09 15:11:00,29,1,125.80000000000001,4,1,1,6,At Risk
13523,3964.88,5,1752,2011-11-06 15:11:00,2010-12-08 14:22:00,32,5,3964.88,4,4,5,13,VIP
13524,680.1800000000001,5,324,2011-10-30 12:34:00,2011-05-04 12:26:00,40,5,680.1800000000001,3,4,3,10,Loyal
13525,628.78,2,394,2011-11-25 12:01:00,2011-04-05 15:36:00,14,2,628.78,4,2,3,9,Potential Loyal
13527,2242.36,7,1683,2011-11-06 12:04:00,2011-01-17 11:17:00,33,7,2242.36,3,5,5,13,VIP
13529,307.76,2,74,2011-09-22 09:15:00,2011-05-19 11:50:00,78,2,307.76,2,2,2,6,At Risk
13531,483.8,2,174,2011-05-18 16:56:00,2010-12-08 15:03:00,204,2,483.8,1,2,2,5,At Risk
13532,210.31,1,129,2011-11-06 12:25:00,2011-11-06 12:25:00,33,1,210.31,3,1,1,5,At Risk
13533,269.09,3,202,2011-06-10 11:54:00,2011-03-17 12:47:00,182,3,269.09,1,3,2,6,At Risk
13534,5870.08,25,2961,2011-12-07 14:52:00,2010-12-16 15:23:00,1,25,5870.08,5,5,5,15,VIP
13536,3444.39,7,2126,2011-12-08 16:38:00,2011-09-25 13:30:00,0,7,3444.39,5,5,5,15,VIP
13538,1280.85,7,175,2011-10-27 16:34:00,2011-01-28 10:40:00,42,7,1280.85,3,5,4,12,Loyal
13539,631.34,3,320,2011-09-15 10:18:00,2011-02-03 15:23:00,85,3,631.34,2,3,3,8,Potential Loyal
13544,276.06,2,112,2011-10-31 11:57:00,2011-04-13 12:09:00,39,2,276.06,3,2,2,7,Potential Loyal
13546,621.09,3,357,2011-11-27 14:50:00,2011-05-23 12:14:00,11,3,621.09,5,3,3,11,Loyal
13548,678.16,2,436,2011-09-04 14:50:00,2011-04-10 11:35:00,95,2,678.16,2,2,3,7,Potential Loyal
13549,918.2,7,458,2011-11-14 09:20:00,2011-04-11 13:42:00,25,7,918.2,4,5,3,12,Loyal
13551,91.80000000000001,1,12,2011-01-24 14:46:00,2011-01-24 14:46:00,318,1,91.80000000000001,1,1,1,3,Lost
13552,3740.07,12,1417,2011-10-04 15:19:00,2011-01-28 10:10:00,65,12,3740.07,3,5,5,13,VIP
13555,4098.88,4,2636,2011-09-27 12:36:00,2011-05-22 11:06:00,73,4,4098.88,2,4,5,11,Loyal
13557,584.06,2,546,2011-11-11 15:24:00,2011-03-04 12:14:00,27,2,584.06,4,2,3,9,Potential Loyal
13558,594.52,4,338,2011-12-04 11:24:00,2011-10-02 13:01:00,5,4,594.52,5,4,3,12,Loyal
13560,171.42000000000002,1,63,2011-12-02 13:11:00,2011-12-02 13:11:00,6,1,171.42000000000002,5,1,1,7,Potential Loyal
13561,141.85999999999999,1,83,2011-05-08 12:39:00,2011-05-08 12:39:00,215,1,141.85999999999999,1,1,1,3,Lost
13562,1799.33,3,757,2011-09-19 10:51:00,2011-04-08 12:42:00,81,3,1799.33,2,3,4,9,Potential Loyal
13563,777.53,2,209,2011-09-16 14:45:00,2011-07-22 17:21:00,83,2,777.53,2,2,3,7,Potential Loyal
13564,1724.67,3,636,2011-07-18 14:33:00,2010-12-06 17:26:00,143,3,1724.67,2,3,4,9,Potential Loyal
13565,240.22,2,172,2011-11-20 14:33:00,2011-01-09 14:28:00,18,2,240.22,4,2,1,7,Potential Loyal
13566,856.84,2,567,2011-10-30 11:59:00,2011-09-18 12:40:00,40,2,856.84,3,2,3,8,Potential Loyal
13568,187.05,1,66,2011-06-19 14:42:00,2011-06-19 14:42:00,172,1,187.05,2,1,1,4,Lost
13569,338.62,2,156,2011-11-22 13:07:00,2010-12-07 12:29:00,16,2,338.62,4,2,2,8,Potential Loyal
13570,239.49,1,161,2011-04-10 13:36:00,2011-04-10 13:36:00,242,1,239.49,1,1,1,3,Lost
13571,2088.94,12,1757,2011-11-27 10:47:00,2011-03-31 12:43:00,12,12,2088.94,5,5,5,15,VIP
13572,1384.25,1,534,2011-05-18 11:59:00,2011-05-18 11:59:00,205,1,1384.25,1,1,4,6,At Risk
13573,290.25,2,302,2011-10-20 14:33:00,2011-03-31 14:47:00,49,2,290.25,3,2,2,7,Potential Loyal
13575,732.0699999999999,5,449,2011-11-16 13:14:00,2011-06-16 14:24:00,22,5,732.0699999999999,4,4,3,11,Loyal
13576,6717.34,18,2646,2011-11-29 15:34:00,2010-12-01 17:24:00,9,18,6717.34,5,5,5,15,VIP
13577,1687.6000000000001,4,791,2011-11-14 15:19:00,2011-04-12 10:33:00,24,4,1687.6000000000001,4,4,4,12,Loyal
13579,467.04,2,176,2011-11-25 08:41:00,2010-12-05 16:10:00,14,2,467.04,4,2,2,8,Potential Loyal
13581,118.0,1,30,2011-02-03 14:41:00,2011-02-03 14:41:00,308,1,118.0,1,1,1,3,Lost
13583,781.03,1,725,2011-07-07 10:40:00,2011-07-07 10:40:00,155,1,781.03,2,1,3,6,At Risk
13584,142.4,1,37,2011-02-06 12:49:00,2011-02-06 12:49:00,306,1,142.4,1,1,1,3,Lost
13587,712.4,1,180,2011-10-07 12:31:00,2011-10-07 12:31:00,63,1,712.4,3,1,3,7,Potential Loyal
13588,2478.95,9,2606,2011-11-24 10:42:00,2011-03-29 15:53:00,15,9,2478.95,4,5,5,14,VIP
13589,379.65,2,114,2011-11-25 12:10:00,2011-06-13 12:44:00,14,2,379.65,4,2,2,8,Potential Loyal
13590,1981.92,6,1848,2011-11-28 12:54:00,2011-02-09 13:25:00,10,6,1981.92,5,5,4,14,VIP
13591,1117.13,3,485,2011-10-06 12:26:00,2011-03-18 12:18:00,64,3,1117.13,3,3,4,10,Loyal
13592,247.95999999999998,4,84,2011-11-04 09:49:00,2011-03-20 14:01:00,35,4,247.95999999999998,3,4,1,8,Potential Loyal
13593,2011.88,5,719,2011-08-23 13:35:00,2011-01-07 16:32:00,107,5,2011.88,2,4,4,10,Loyal
13594,396.97,1,359,2011-10-18 10:19:00,2011-10-18 10:19:00,52,1,396.97,3,1,2,6,At Risk
13596,664.11,2,384,2011-12-04 12:01:00,2011-11-27 11:57:00,5,2,664.11,5,2,3,10,Loyal
13598,160.04,1,52,2011-10-23 14:28:00,2011-10-23 14:28:00,46,1,160.04,3,1,1,5,At Risk
13599,5149.92,21,3293,2011-12-08 16:10:00,2010-12-08 10:11:00,0,21,5149.92,5,5,5,15,VIP
13600,219.52,1,324,2011-01-31 15:27:00,2011-01-31 15:27:00,311,1,219.52,1,1,1,3,Lost
13601,693.32,2,548,2011-10-25 17:31:00,2011-05-12 16:52:00,44,2,693.32,3,2,3,8,Potential Loyal
13602,428.89,1,267,2011-10-06 11:47:00,2011-10-06 11:47:00,64,1,428.89,3,1,2,6,At Risk
13603,164.34,1,164,2011-11-13 15:57:00,2011-11-13 15:57:00,25,1,164.34,4,1,1,6,At Risk
13606,276.75,3,276,2011-11-10 17:46:00,2011-02-01 11:42:00,28,3,276.75,4,3,2,9,Potential Loyal
13607,675.51,1,288,2011-10-30 16:17:00,2011-10-30 16:17:00,39,1,675.51,3,1,3,7,Potential Loyal
13610,1082.33,7,488,2011-11-27 15:38:00,2011-02-27 14:44:00,11,7,1082.33,5,5,4,14,VIP
13611,1154.4,3,754,2011-09-11 14:51:00,2010-12-15 10:31:00,88,3,1154.4,2,3,4,9,Potential Loyal
13614,1585.46,4,564,2011-11-15 14:47:00,2011-01-13 12:37:00,23,4,1585.46,4,4,4,12,Loyal
13615,417.69,1,189,2011-01-25 08:21:00,2011-01-25 08:21:00,318,1,417.69,1,1,2,4,Lost
13617,544.18,3,300,2011-10-30 13:50:00,2011-06-12 12:55:00,39,3,544.18,3,3,3,9,Potential Loyal
13618,177.34,1,246,2011-06-19 11:09:00,2011-06-19 11:09:00,173,1,177.34,2,1,1,4,Lost
13621,213.85,1,343,2011-08-15 08:26:00,2011-08-15 08:26:00,116,1,213.85,2,1,1,4,Lost
13623,727.74,5,286,2011-11-09 12:00:00,2011-02-15 13:08:00,30,5,727.74,4,4,3,11,Loyal
13626,257.23,1,209,2011-04-01 10:05:00,2011-04-01 10:05:00,252,1,257.23,1,1,2,4,Lost
13627,1638.47,5,1269,2011-10-11 14:20:00,2010-12-17 09:52:00,58,5,1638.47,3,4,4,11,Loyal
13629,7792.36,11,4372,2011-11-16 13:21:00,2011-01-05 12:09:00,22,11,7792.36,4,5,5,14,VIP
13630,2031.78,7,1391,2011-12-04 15:16:00,2011-02-27 12:49:00,4,7,2031.78,5,5,4,14,VIP
13631,3070.42,11,467,2011-09-01 09:57:00,2011-03-17 17:13:00,99,11,3070.42,2,5,5,12,Loyal
13632,2118.93,5,1031,2011-11-15 10:51:00,2011-04-10 15:07:00,24,5,2118.93,4,4,5,13,VIP
13634,1547.3600000000001,5,700,2011-11-06 13:40:00,2011-01-16 15:30:00,32,5,1547.3600000000001,4,4,4,12,Loyal
13635,1071.03,1,677,2011-10-03 10:55:00,2011-10-03 10:55:00,67,1,1071.03,3,1,4,8,Potential Loyal
13636,949.12,5,592,2011-11-03 10:30:00,2011-02-27 14:29:00,36,5,949.12,3,4,4,11,Loyal
13637,804.3,3,405,2011-10-18 13:32:00,2011-04-27 13:06:00,51,3,804.3,3,3,3,9,Potential Loyal
13638,122.64,1,93,2011-11-24 10:38:00,2011-11-24 10:38:00,15,1,122.64,4,1,1,6,At Risk
13639,1033.34,1,800,2011-09-26 13:36:00,2011-09-26 13:36:00,73,1,1033.34,2,1,4,7,Potential Loyal
13642,312.28,1,151,2011-05-08 12:34:00,2011-05-08 12:34:00,215,1,312.28,1,1,2,4,Lost
13643,519.44,3,273,2011-11-08 15:37:00,2011-06-07 11:40:00,30,3,519.44,4,3,3,10,Loyal
13644,2624.26,4,2067,2011-11-23 14:07:00,2011-08-26 11:53:00,15,4,2624.26,4,4,5,13,VIP
13645,252.1,1,158,2011-08-11 16:11:00,2011-08-11 16:11:00,119,1,252.1,2,1,2,5,At Risk
13647,1648.1200000000001,4,887,2011-11-30 12:00:00,2011-04-19 09:49:00,9,4,1648.1200000000001,5,4,4,13,VIP
13649,346.6,2,139,2011-03-28 11:51:00,2010-12-08 14:46:00,256,2,346.6,1,2,2,5,At Risk
13650,1836.34,6,922,2011-11-23 12:22:00,2011-03-17 12:37:00,16,6,1836.34,4,5,4,13,VIP
13651,94.2,2,33,2011-11-04 14:59:00,2011-10-31 12:11:00,34,2,94.2,3,2,1,6,At Risk
13652,1095.08,3,578,2011-10-25 08:51:00,2010-12-06 09:21:00,45,3,1095.08,3,3,4,10,Loyal
13654,2707.33,6,2182,2011-10-27 16:24:00,2011-03-11 12:54:00,42,6,2707.33,3,5,5,13,VIP
13655,932.97,2,605,2011-08-17 14:25:00,2011-04-12 09:53:00,113,2,932.97,2,2,3,7,Potential Loyal
13656,379.65,2,490,2011-06-28 10:31:00,2011-01-06 15:42:00,164,2,379.65,2,2,2,6,At Risk
13657,382.14,2,209,2011-11-29 12:32:00,2011-05-22 12:35:00,10,2,382.14,5,2,2,9,Potential Loyal
13658,2639.17,5,1019,2011-11-30 10:13:00,2011-05-19 17:15:00,9,5,2639.17,5,4,5,14,VIP
13659,1563.0,2,882,2011-05-18 12:37:00,2011-01-23 12:08:00,205,2,1563.0,1,2,4,7,Potential Loyal
13662,881.26,3,533,2011-09-15 12:04:00,2011-03-25 13:23:00,85,3,881.26,2,3,3,8,Potential Loyal
13663,189.47,1,91,2011-06-13 15:44:00,2011-06-13 15:44:00,178,1,189.47,2,1,1,4,Lost
13666,84.65,3,41,2011-10-10 15:39:00,2011-02-25 13:05:00,59,3,84.65,3,3,1,7,Potential Loyal
13667,299.05,1,149,2011-07-13 15:42:00,2011-07-13 15:42:00,148,1,299.05,2,1,2,5,At Risk
13668,6309.83,21,3722,2011-12-07 12:11:00,2010-12-12 12:35:00,2,21,6309.83,5,5,5,15,VIP
13669,218.55,2,237,2011-10-20 09:32:00,2011-07-13 11:44:00,50,2,218.55,3,2,1,6,At Risk
13670,349.7,1,282,2011-09-25 15:25:00,2011-09-25 15:25:00,74,1,349.7,2,1,2,5,At Risk
13672,186.39000000000001,2,57,2011-02-11 13:53:00,2011-01-11 13:54:00,300,2,186.39000000000001,1,2,1,4,Lost
13673,387.44,2,114,2011-11-21 12:11:00,2011-11-07 15:40:00,18,2,387.44,4,2,2,8,Potential Loyal
13675,486.82000000000005,2,330,2011-07-11 12:57:00,2011-02-28 12:14:00,150,2,486.82000000000005,2,2,2,6,At Risk
13678,232.6,1,924,2011-07-11 10:14:00,2011-07-11 10:14:00,151,1,232.6,2,1,1,4,Lost
13680,3719.12,4,1934,2011-12-08 13:47:00,2011-01-04 14:12:00,0,4,3719.12,5,4,5,14,VIP
13681,827.83,4,360,2011-11-22 11:13:00,2011-07-07 15:21:00,17,4,827.83,4,4,3,11,Loyal
13682,59.5,1,10,2011-06-05 14:06:00,2011-06-05 14:06:00,186,1,59.5,1,1,1,3,Lost
13684,65.13,1,38,2011-02-27 10:13:00,2011-02-27 10:13:00,285,1,65.13,1,1,1,3,Lost
13685,3119.44,7,5056,2011-12-07 11:41:00,2011-10-10 12:59:00,2,7,3119.44,5,5,5,15,VIP
13686,72.0,1,70,2011-06-10 09:10:00,2011-06-10 09:10:00,182,1,72.0,1,1,1,3,Lost
13689,910.0,1,512,2011-10-07 13:21:00,2011-10-07 13:21:00,62,1,910.0,3,1,3,7,Potential Loyal
13690,172.25,1,67,2011-10-11 15:03:00,2011-10-11 15:03:00,58,1,172.25,3,1,1,5,At Risk
13692,1488.32,3,1226,2011-11-15 11:17:00,2011-04-17 12:57:00,24,3,1488.32,4,3,4,11,Loyal
13694,65039.62,50,63312,2011-12-06 09:32:00,2010-12-01 12:12:00,3,50,65039.62,5,5,5,15,VIP
13695,2504.13,15,1603,2011-11-08 14:26:00,2011-03-25 11:31:00,30,15,2504.13,4,5,5,14,VIP
13697,151.29999999999998,1,177,2011-11-01 09:14:00,2011-11-01 09:14:00,38,1,151.29999999999998,3,1,1,5,At Risk
13699,308.58000000000004,1,66,2011-07-07 16:51:00,2011-07-07 16:51:00,154,1,308.58000000000004,2,1,2,5,At Risk
