CustomerID,TotalSpent,TotalOrders,TotalQuantity,LastPurchase,FirstPurchase,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,AverageOrderValue,CustomerLifetime,Churn
13584,142.4,1,37,2011-02-06 12:49:00,2011-02-06 12:49:00,306,1,142.4,1,1,1,3,Lost,142.4,0,1
13587,712.4,1,180,2011-10-07 12:31:00,2011-10-07 12:31:00,63,1,712.4,3,1,3,7,Potential Loyal,712.4,0,0
13588,2478.95,9,2606,2011-11-24 10:42:00,2011-03-29 15:53:00,15,9,2478.95,4,5,5,14,VIP,275.43888888888887,239,0
13589,379.65,2,114,2011-11-25 12:10:00,2011-06-13 12:44:00,14,2,379.65,4,2,2,8,Potential Loyal,189.825,164,0
13590,1981.92,6,1848,2011-11-28 12:54:00,2011-02-09 13:25:00,10,6,1981.92,5,5,4,14,VIP,330.32,291,0
13591,1117.13,3,485,2011-10-06 12:26:00,2011-03-18 12:18:00,64,3,1117.13,3,3,4,10,Loyal,372.3766666666667,202,0
13592,247.95999999999998,4,84,2011-11-04 09:49:00,2011-03-20 14:01:00,35,4,247.95999999999998,3,4,1,8,Potential Loyal,61.989999999999995,228,0
13593,2011.88,5,719,2011-08-23 13:35:00,2011-01-07 16:32:00,107,5,2011.88,2,4,4,10,Loyal,402.37600000000003,227,1
13594,396.97,1,359,2011-10-18 10:19:00,2011-10-18 10:19:00,52,1,396.97,3,1,2,6,At Risk,396.97,0,0
13596,664.11,2,384,2011-12-04 12:01:00,2011-11-27 11:57:00,5,2,664.11,5,2,3,10,Loyal,332.055,7,0
13598,160.04,1,52,2011-10-23 14:28:00,2011-10-23 14:28:00,46,1,160.04,3,1,1,5,At Risk,160.04,0,0
13599,5149.92,21,3293,2011-12-08 16:10:00,2010-12-08 10:11:00,0,21,5149.92,5,5,5,15,VIP,245.2342857142857,365,0
13600,219.52,1,324,2011-01-31 15:27:00,2011-01-31 15:27:00,311,1,219.52,1,1,1,3,Lost,219.52,0,1
13601,693.32,2,548,2011-10-25 17:31:00,2011-05-12 16:52:00,44,2,693.32,3,2,3,8,Potential Loyal,346.66,166,0
13602,428.89,1,267,2011-10-06 11:47:00,2011-10-06 11:47:00,64,1,428.89,3,1,2,6,At Risk,428.89,0,0
13603,164.34,1,164,2011-11-13 15:57:00,2011-11-13 15:57:00,25,1,164.34,4,1,1,6,At Risk,164.34,0,0
13606,276.75,3,276,2011-11-10 17:46:00,2011-02-01 11:42:00,28,3,276.75,4,3,2,9,Potential Loyal,92.25,282,0
13607,675.51,1,288,2011-10-30 16:17:00,2011-10-30 16:17:00,39,1,675.51,3,1,3,7,Potential Loyal,675.51,0,0
13610,1082.33,7,488,2011-11-27 15:38:00,2011-02-27 14:44:00,11,7,1082.33,5,5,4,14,VIP,154.6185714285714,273,0
13611,1154.4,3,754,2011-09-11 14:51:00,2010-12-15 10:31:00,88,3,1154.4,2,3,4,9,Potential Loyal,384.8,270,0
13614,1585.46,4,564,2011-11-15 14:47:00,2011-01-13 12:37:00,23,4,1585.46,4,4,4,12,Loyal,396.365,306,0
13615,417.69,1,189,2011-01-25 08:21:00,2011-01-25 08:21:00,318,1,417.69,1,1,2,4,Lost,417.69,0,1
13617,544.18,3,300,2011-10-30 13:50:00,2011-06-12 12:55:00,39,3,544.18,3,3,3,9,Potential Loyal,181.39333333333332,140,0
13618,177.34,1,246,2011-06-19 11:09:00,2011-06-19 11:09:00,173,1,177.34,2,1,1,4,Lost,177.34,0,1
13621,213.85,1,343,2011-08-15 08:26:00,2011-08-15 08:26:00,116,1,213.85,2,1,1,4,Lost,213.85,0,1
13623,727.74,5,286,2011-11-09 12:00:00,2011-02-15 13:08:00,30,5,727.74,4,4,3,11,Loyal,145.548,266,0
13626,257.23,1,209,2011-04-01 10:05:00,2011-04-01 10:05:00,252,1,257.23,1,1,2,4,Lost,257.23,0,1
13627,1638.47,5,1269,2011-10-11 14:20:00,2010-12-17 09:52:00,58,5,1638.47,3,4,4,11,Loyal,327.694,298,0
13629,7792.36,11,4372,2011-11-16 13:21:00,2011-01-05 12:09:00,22,11,7792.36,4,5,5,14,VIP,708.3963636363636,315,0
13630,2031.78,7,1391,2011-12-04 15:16:00,2011-02-27 12:49:00,4,7,2031.78,5,5,4,14,VIP,290.2542857142857,280,0
13631,3070.42,11,467,2011-09-01 09:57:00,2011-03-17 17:13:00,99,11,3070.42,2,5,5,12,Loyal,279.1290909090909,167,1
13632,2118.93,5,1031,2011-11-15 10:51:00,2011-04-10 15:07:00,24,5,2118.93,4,4,5,13,VIP,423.78599999999994,218,0
13634,1547.3600000000001,5,700,2011-11-06 13:40:00,2011-01-16 15:30:00,32,5,1547.3600000000001,4,4,4,12,Loyal,309.47200000000004,293,0
13635,1071.03,1,677,2011-10-03 10:55:00,2011-10-03 10:55:00,67,1,1071.03,3,1,4,8,Potential Loyal,1071.03,0,0
13636,949.12,5,592,2011-11-03 10:30:00,2011-02-27 14:29:00,36,5,949.12,3,4,4,11,Loyal,189.824,248,0
13637,804.3,3,405,2011-10-18 13:32:00,2011-04-27 13:06:00,51,3,804.3,3,3,3,9,Potential Loyal,268.09999999999997,174,0
13638,122.64,1,93,2011-11-24 10:38:00,2011-11-24 10:38:00,15,1,122.64,4,1,1,6,At Risk,122.64,0,0
13639,1033.34,1,800,2011-09-26 13:36:00,2011-09-26 13:36:00,73,1,1033.34,2,1,4,7,Potential Loyal,1033.34,0,0
13642,312.28,1,151,2011-05-08 12:34:00,2011-05-08 12:34:00,215,1,312.28,1,1,2,4,Lost,312.28,0,1
13643,519.44,3,273,2011-11-08 15:37:00,2011-06-07 11:40:00,30,3,519.44,4,3,3,10,Loyal,173.14666666666668,154,0
13644,2624.26,4,2067,2011-11-23 14:07:00,2011-08-26 11:53:00,15,4,2624.26,4,4,5,13,VIP,656.065,89,0
13645,252.1,1,158,2011-08-11 16:11:00,2011-08-11 16:11:00,119,1,252.1,2,1,2,5,At Risk,252.1,0,1
13647,1648.1200000000001,4,887,2011-11-30 12:00:00,2011-04-19 09:49:00,9,4,1648.1200000000001,5,4,4,13,VIP,412.03000000000003,225,0
13649,346.6,2,139,2011-03-28 11:51:00,2010-12-08 14:46:00,256,2,346.6,1,2,2,5,At Risk,173.3,109,1
13650,1836.34,6,922,2011-11-23 12:22:00,2011-03-17 12:37:00,16,6,1836.34,4,5,4,13,VIP,306.0566666666667,250,0
13651,94.2,2,33,2011-11-04 14:59:00,2011-10-31 12:11:00,34,2,94.2,3,2,1,6,At Risk,47.1,4,0
13652,1095.08,3,578,2011-10-25 08:51:00,2010-12-06 09:21:00,45,3,1095.08,3,3,4,10,Loyal,365.02666666666664,322,0
13654,2707.33,6,2182,2011-10-27 16:24:00,2011-03-11 12:54:00,42,6,2707.33,3,5,5,13,VIP,451.22166666666664,230,0
13655,932.97,2,605,2011-08-17 14:25:00,2011-04-12 09:53:00,113,2,932.97,2,2,3,7,Potential Loyal,466.485,127,1
13656,379.65,2,490,2011-06-28 10:31:00,2011-01-06 15:42:00,164,2,379.65,2,2,2,6,At Risk,189.825,172,1
13657,382.14,2,209,2011-11-29 12:32:00,2011-05-22 12:35:00,10,2,382.14,5,2,2,9,Potential Loyal,191.07,190,0
13658,2639.17,5,1019,2011-11-30 10:13:00,2011-05-19 17:15:00,9,5,2639.17,5,4,5,14,VIP,527.8340000000001,194,0
13659,1563.0,2,882,2011-05-18 12:37:00,2011-01-23 12:08:00,205,2,1563.0,1,2,4,7,Potential Loyal,781.5,115,1
13662,881.26,3,533,2011-09-15 12:04:00,2011-03-25 13:23:00,85,3,881.26,2,3,3,8,Potential Loyal,293.75333333333333,173,0
13663,189.47,1,91,2011-06-13 15:44:00,2011-06-13 15:44:00,178,1,189.47,2,1,1,4,Lost,189.47,0,1
13666,84.65,3,41,2011-10-10 15:39:00,2011-02-25 13:05:00,59,3,84.65,3,3,1,7,Potential Loyal,28.21666666666667,227,0
13667,299.05,1,149,2011-07-13 15:42:00,2011-07-13 15:42:00,148,1,299.05,2,1,2,5,At Risk,299.05,0,1
13668,6309.83,21,3722,2011-12-07 12:11:00,2010-12-12 12:35:00,2,21,6309.83,5,5,5,15,VIP,300.46809523809526,359,0
13669,218.55,2,237,2011-10-20 09:32:00,2011-07-13 11:44:00,50,2,218.55,3,2,1,6,At Risk,109.275,98,0
13670,349.7,1,282,2011-09-25 15:25:00,2011-09-25 15:25:00,74,1,349.7,2,1,2,5,At Risk,349.7,0,0
13672,186.39000000000001,2,57,2011-02-11 13:53:00,2011-01-11 13:54:00,300,2,186.39000000000001,1,2,1,4,Lost,93.19500000000001,30,1
13673,387.44,2,114,2011-11-21 12:11:00,2011-11-07 15:40:00,18,2,387.44,4,2,2,8,Potential Loyal,193.72,13,0
13675,486.82000000000005,2,330,2011-07-11 12:57:00,2011-02-28 12:14:00,150,2,486.82000000000005,2,2,2,6,At Risk,243.41000000000003,133,1
13678,232.6,1,924,2011-07-11 10:14:00,2011-07-11 10:14:00,151,1,232.6,2,1,1,4,Lost,232.6,0,1
13680,3719.12,4,1934,2011-12-08 13:47:00,2011-01-04 14:12:00,0,4,3719.12,5,4,5,14,VIP,929.78,337,0
13681,827.83,4,360,2011-11-22 11:13:00,2011-07-07 15:21:00,17,4,827.83,4,4,3,11,Loyal,206.9575,137,0
13682,59.5,1,10,2011-06-05 14:06:00,2011-06-05 14:06:00,186,1,59.5,1,1,1,3,Lost,59.5,0,1
13684,65.13,1,38,2011-02-27 10:13:00,2011-02-27 10:13:00,285,1,65.13,1,1,1,3,Lost,65.13,0,1
13685,3119.44,7,5056,2011-12-07 11:41:00,2011-10-10 12:59:00,2,7,3119.44,5,5,5,15,VIP,445.63428571428574,57,0
13686,72.0,1,70,2011-06-10 09:10:00,2011-06-10 09:10:00,182,1,72.0,1,1,1,3,Lost,72.0,0,1
13689,910.0,1,512,2011-10-07 13:21:00,2011-10-07 13:21:00,62,1,910.0,3,1,3,7,Potential Loyal,910.0,0,0
13690,172.25,1,67,2011-10-11 15:03:00,2011-10-11 15:03:00,58,1,172.25,3,1,1,5,At Risk,172.25,0,0
13692,1488.32,3,1226,2011-11-15 11:17:00,2011-04-17 12:57:00,24,3,1488.32,4,3,4,11,Loyal,496.1066666666666,211,0
13694,65039.62,50,63312,2011-12-06 09:32:00,2010-12-01 12:12:00,3,50,65039.62,5,5,5,15,VIP,1300.7924,369,0
13695,2504.13,15,1603,2011-11-08 14:26:00,2011-03-25 11:31:00,30,15,2504.13,4,5,5,14,VIP,166.942,228,0
13697,151.29999999999998,1,177,2011-11-01 09:14:00,2011-11-01 09:14:00,38,1,151.29999999999998,3,1,1,5,At Risk,151.29999999999998,0,0
13699,308.58000000000004,1,66,2011-07-07 16:51:00,2011-07-07 16:51:00,154,1,308.58000000000004,2,1,2,5,At Risk,308.58000000000004,0,1
13700,2248.63,10,2281,2011-11-13 13:00:00,2011-01-16 13:18:00,25,10,2248.63,4,5,5,14,VIP,224.863,300,0
13703,99.5,1,10,2011-01-25 13:10:00,2011-01-25 13:10:00,317,1,99.5,1,1,1,3,Lost,99.5,0,1
13704,2308.06,9,1531,2011-12-04 15:13:00,2011-09-12 14:40:00,4,9,2308.06,5,5,5,15,VIP,256.4511111111111,83,0
13705,711.86,3,363,2011-12-02 12:32:00,2010-12-01 10:29:00,7,3,711.86,5,3,3,11,Loyal,237.28666666666666,366,0
13706,330.79,1,189,2011-02-10 09:21:00,2011-02-10 09:21:00,302,1,330.79,1,1,2,4,Lost,330.79,0,1
13707,806.41,2,351,2011-03-17 18:03:00,2011-01-28 13:27:00,266,2,806.41,1,2,3,6,At Risk,403.205,48,1
13708,285.33,1,301,2011-03-13 13:46:00,2011-03-13 13:46:00,270,1,285.33,1,1,2,4,Lost,285.33,0,1
13709,6307.650000000001,13,3508,2011-12-06 10:28:00,2011-01-28 14:57:00,3,13,6307.650000000001,5,5,5,15,VIP,485.2038461538462,311,0
13710,180.48,1,176,2011-11-08 08:16:00,2011-11-08 08:16:00,31,1,180.48,4,1,1,6,At Risk,180.48,0,0
13711,252.06,2,140,2011-05-05 10:31:00,2011-05-05 10:29:00,218,2,252.06,1,2,2,5,At Risk,126.03,0,1
13712,228.84,1,352,2011-04-07 12:33:00,2011-04-07 12:33:00,246,1,228.84,1,1,1,3,Lost,228.84,0,1
13715,1077.39,5,562,2011-03-03 19:21:00,2010-12-02 08:52:00,280,5,1077.39,1,4,4,9,Potential Loyal,215.478,91,1
13716,138.28,1,138,2011-03-15 13:49:00,2011-03-15 13:49:00,268,1,138.28,1,1,1,3,Lost,138.28,0,1
13717,1445.01,6,1959,2011-11-07 14:13:00,2011-02-14 13:21:00,31,6,1445.01,4,5,4,13,VIP,240.835,266,0
13718,306.55,2,173,2011-04-07 13:24:00,2011-02-17 11:58:00,245,2,306.55,1,2,2,5,At Risk,153.275,49,1
13719,1041.68,5,609,2011-11-24 15:26:00,2011-04-19 13:56:00,14,5,1041.68,4,4,4,12,Loyal,208.336,219,0
13720,799.9,4,501,2011-08-15 12:46:00,2011-03-30 09:17:00,116,4,799.9,2,4,3,9,Potential Loyal,199.975,138,1
13721,524.14,1,316,2011-11-03 14:05:00,2011-11-03 14:05:00,35,1,524.14,3,1,3,7,Potential Loyal,524.14,0,0
13722,2375.41,3,1401,2011-07-31 12:44:00,2011-03-02 11:43:00,131,3,2375.41,2,3,5,10,Loyal,791.8033333333333,151,1
13723,199.85000000000002,1,43,2011-05-06 17:04:00,2011-05-06 17:04:00,216,1,199.85000000000002,1,1,1,3,Lost,199.85000000000002,0,1
13725,1980.56,8,806,2011-10-21 10:03:00,2011-02-04 12:18:00,49,8,1980.56,3,5,4,12,Loyal,247.57,258,0
13726,1079.6599999999999,2,1054,2011-11-01 10:49:00,2011-08-31 11:06:00,38,2,1079.6599999999999,3,2,4,9,Potential Loyal,539.8299999999999,61,0
13727,333.48,2,162,2011-11-11 09:46:00,2011-11-06 12:16:00,28,2,333.48,4,2,2,8,Potential Loyal,166.74,4,0
13728,1016.14,6,458,2011-11-03 10:49:00,2011-02-02 12:09:00,36,6,1016.14,3,5,4,12,Loyal,169.35666666666665,273,0
13730,752.6,2,488,2011-07-27 08:35:00,2011-07-01 12:47:00,135,2,752.6,2,2,3,7,Potential Loyal,376.3,25,1
13731,610.59,2,278,2011-05-04 14:33:00,2011-04-07 10:10:00,218,2,610.59,1,2,3,6,At Risk,305.295,27,1
13732,491.86,1,498,2011-11-11 15:49:00,2011-11-11 15:49:00,27,1,491.86,4,1,3,8,Potential Loyal,491.86,0,0
13735,2883.54,4,1128,2011-11-15 11:14:00,2011-04-19 13:49:00,24,4,2883.54,4,4,5,13,VIP,720.885,209,0
13736,729.8,2,496,2011-12-04 15:19:00,2011-03-24 13:04:00,4,2,729.8,5,2,3,10,Loyal,364.9,255,0
13737,339.59999999999997,1,125,2011-05-23 16:32:00,2011-05-23 16:32:00,199,1,339.59999999999997,1,1,2,4,Lost,339.59999999999997,0,1
13739,216.9,1,54,2011-11-21 13:35:00,2011-11-21 13:35:00,17,1,216.9,4,1,1,6,At Risk,216.9,0,0
13740,350.75,1,425,2011-04-13 10:32:00,2011-04-13 10:32:00,240,1,350.75,1,1,2,4,Lost,350.75,0,1
13741,668.4300000000001,3,218,2011-09-29 09:19:00,2011-05-06 13:43:00,71,3,668.4300000000001,3,3,3,9,Potential Loyal,222.81000000000003,145,0
13742,3107.87,12,1115,2011-11-23 11:07:00,2011-01-23 14:59:00,16,12,3107.87,4,5,5,14,VIP,258.9891666666667,303,0
13743,1341.6,7,1776,2011-12-07 10:09:00,2011-03-25 14:46:00,2,7,1341.6,5,5,4,14,VIP,191.65714285714284,256,0
13744,1080.52,2,1153,2011-09-05 15:19:00,2011-02-20 14:08:00,94,2,1080.52,2,2,4,8,Potential Loyal,540.26,197,1
13745,300.04,1,496,2011-06-30 16:43:00,2011-06-30 16:43:00,161,1,300.04,2,1,2,5,At Risk,300.04,0,1
13747,79.6,1,8,2010-12-01 10:37:00,2010-12-01 10:37:00,373,1,79.6,1,1,1,3,Lost,79.6,0,1
13748,948.25,5,439,2011-09-05 09:45:00,2010-12-01 09:00:00,95,5,948.25,2,4,4,10,Loyal,189.65,278,1
13750,1647.26,5,516,2011-10-17 12:16:00,2011-01-07 11:49:00,53,5,1647.26,3,4,4,11,Loyal,329.452,283,0
13751,296.25,1,152,2011-02-24 15:56:00,2011-02-24 15:56:00,287,1,296.25,1,1,2,4,Lost,296.25,0,1
13752,1175.38,6,874,2011-08-07 14:16:00,2011-04-07 12:04:00,123,6,1175.38,2,5,4,11,Loyal,195.89666666666668,122,1
13753,741.26,1,512,2011-02-25 12:48:00,2011-02-25 12:48:00,287,1,741.26,1,1,3,5,At Risk,741.26,0,1
13754,282.59999999999997,2,214,2011-07-11 11:51:00,2011-01-26 14:58:00,151,2,282.59999999999997,2,2,2,6,At Risk,141.29999999999998,165,1
13755,2108.06,9,1242,2011-12-06 12:26:00,2011-10-07 15:45:00,3,9,2108.06,5,5,5,15,VIP,234.2288888888889,59,0
13756,5189.52,14,3188,2011-12-07 16:44:00,2010-12-07 11:41:00,1,14,5189.52,5,5,5,15,VIP,370.68,365,0
13758,3190.55,7,1844,2011-11-28 11:11:00,2010-12-01 12:08:00,11,7,3190.55,5,5,5,15,VIP,455.79285714285714,361,0
13759,659.4100000000001,2,287,2011-11-06 14:47:00,2011-09-29 15:40:00,32,2,659.4100000000001,4,2,3,9,Potential Loyal,329.70500000000004,37,0
13760,286.79,2,197,2011-10-16 16:13:00,2011-03-28 12:52:00,53,2,286.79,3,2,2,7,Potential Loyal,143.395,202,0
13761,1070.65,2,642,2011-10-20 14:01:00,2011-06-13 08:43:00,49,2,1070.65,3,2,4,9,Potential Loyal,535.325,129,0
13762,306.72,1,272,2011-05-05 09:15:00,2011-05-05 09:15:00,218,1,306.72,1,1,2,4,Lost,306.72,0,1
13763,1714.96,1,728,2011-10-07 15:13:00,2011-10-07 15:13:00,62,1,1714.96,3,1,4,8,Potential Loyal,1714.96,0,0
13764,1519.42,3,926,2011-09-30 12:03:00,2011-01-06 14:53:00,70,3,1519.42,3,3,4,10,Loyal,506.47333333333336,266,0
13767,17220.36,37,7322,2011-12-07 15:00:00,2010-12-01 10:47:00,1,37,17220.36,5,5,5,15,VIP,465.41513513513513,371,0
13769,2796.51,10,1163,2011-12-07 15:08:00,2010-12-07 13:28:00,1,10,2796.51,5,5,5,15,VIP,279.651,365,0
13771,2634.45,4,1477,2011-10-06 14:18:00,2011-04-06 15:47:00,63,4,2634.45,3,4,5,12,Loyal,658.6125,182,0
13772,1122.63,3,540,2011-11-06 11:43:00,2011-04-14 12:31:00,33,3,1122.63,3,3,4,10,Loyal,374.21000000000004,205,0
13774,345.0,1,192,2011-09-19 12:06:00,2011-09-19 12:06:00,81,1,345.0,2,1,2,5,At Risk,345.0,0,0
13777,25977.16,33,12897,2011-12-09 12:25:00,2010-12-01 16:01:00,0,33,25977.16,5,5,5,15,VIP,787.1866666666666,372,0
13778,178.7,1,70,2011-08-28 15:25:00,2011-08-28 15:25:00,102,1,178.7,2,1,1,4,Lost,178.7,0,1
13780,360.01,2,318,2011-12-02 13:49:00,2011-06-22 11:43:00,6,2,360.01,5,2,2,9,Potential Loyal,180.005,163,0
13781,127.84,1,30,2011-04-03 12:08:00,2011-04-03 12:08:00,250,1,127.84,1,1,1,3,Lost,127.84,0,1
13782,908.86,6,369,2011-11-27 11:54:00,2011-01-16 11:08:00,12,6,908.86,5,5,3,13,VIP,151.47666666666666,315,0
13784,2462.79,11,2493,2011-11-30 09:33:00,2011-01-11 14:38:00,9,11,2462.79,5,5,5,15,VIP,223.89,322,0
13786,230.39999999999998,1,136,2010-12-07 13:53:00,2010-12-07 13:53:00,366,1,230.39999999999998,1,1,1,3,Lost,230.39999999999998,0,1
13787,309.04,2,337,2011-09-25 12:06:00,2010-12-10 14:45:00,75,2,309.04,2,2,2,6,At Risk,154.52,288,0
13790,348.8,1,748,2011-12-05 15:48:00,2011-12-05 15:48:00,3,1,348.8,5,1,2,8,Potential Loyal,348.8,0,0
13791,1516.0,2,1200,2011-08-04 11:44:00,2011-06-24 16:38:00,127,2,1516.0,2,2,4,8,Potential Loyal,758.0,40,1
13792,195.55,2,92,2011-10-04 14:31:00,2011-02-25 14:03:00,65,2,195.55,3,2,1,6,At Risk,97.775,221,0
13798,37153.85,57,23948,2011-12-08 15:51:00,2010-12-02 17:24:00,0,57,37153.85,5,5,5,15,VIP,651.8219298245614,370,0
13799,688.86,2,402,2011-08-15 12:07:00,2011-02-18 14:18:00,116,2,688.86,2,2,3,7,Potential Loyal,344.43,177,1
13800,558.32,1,331,2011-02-03 12:27:00,2011-02-03 12:27:00,309,1,558.32,1,1,3,5,At Risk,558.32,0,1
13801,324.8,1,168,2011-10-04 10:15:00,2011-10-04 10:15:00,66,1,324.8,3,1,2,6,At Risk,324.8,0,0
13802,4599.42,3,2572,2011-07-24 10:54:00,2011-02-01 12:03:00,138,3,4599.42,2,3,5,10,Loyal,1533.14,172,1
13803,277.07,1,121,2011-03-29 12:57:00,2011-03-29 12:57:00,254,1,277.07,1,1,2,4,Lost,277.07,0,1
13804,2588.39,7,1462,2011-11-09 12:32:00,2011-02-23 09:09:00,30,7,2588.39,4,5,5,14,VIP,369.77,259,0
13805,924.6,2,1900,2011-10-18 14:50:00,2011-08-02 15:29:00,51,2,924.6,3,2,3,8,Potential Loyal,462.3,76,0
13806,256.38,1,56,2011-10-07 11:43:00,2011-10-07 11:43:00,63,1,256.38,3,1,2,6,At Risk,256.38,0,0
13807,112.6,1,36,2010-12-07 15:48:00,2010-12-07 15:48:00,366,1,112.6,1,1,1,3,Lost,112.6,0,1
13808,1747.66,5,782,2011-12-04 12:18:00,2011-09-04 12:07:00,5,5,1747.66,5,4,4,13,VIP,349.53200000000004,91,0
13809,155.05,1,29,2011-02-07 13:15:00,2011-02-07 13:15:00,304,1,155.05,1,1,1,3,Lost,155.05,0,1
13810,1499.01,3,312,2011-11-11 08:33:00,2011-10-14 12:57:00,28,3,1499.01,4,3,4,11,Loyal,499.67,27,0
13811,814.5,3,68,2011-06-09 09:54:00,2011-04-14 18:40:00,183,3,814.5,1,3,3,7,Potential Loyal,271.5,55,1
13812,539.0,3,333,2011-10-28 14:27:00,2011-08-26 12:54:00,41,3,539.0,3,3,3,9,Potential Loyal,179.66666666666666,63,0
13813,1366.8600000000001,4,552,2011-10-31 10:38:00,2011-07-28 10:33:00,39,4,1366.8600000000001,3,4,4,11,Loyal,341.71500000000003,95,0
13814,1579.12,2,864,2011-09-08 13:48:00,2011-07-25 13:54:00,91,2,1579.12,2,2,4,8,Potential Loyal,789.56,44,1
13815,4027.36,4,2560,2011-11-17 14:19:00,2011-01-25 12:16:00,21,4,4027.36,4,4,5,13,VIP,1006.84,296,0
13816,571.6700000000001,2,269,2011-11-16 08:38:00,2011-10-06 14:37:00,23,2,571.6700000000001,4,2,3,9,Potential Loyal,285.83500000000004,40,0
13817,382.98,2,211,2011-11-10 17:49:00,2010-12-23 11:46:00,28,2,382.98,4,2,2,8,Potential Loyal,191.49,322,0
13819,1140.35,3,1109,2011-02-11 10:38:00,2011-01-24 10:38:00,301,3,1140.35,1,3,4,8,Potential Loyal,380.1166666666666,18,1
13821,385.64,2,153,2011-07-18 09:49:00,2011-03-23 11:30:00,144,2,385.64,2,2,2,6,At Risk,192.82,116,1
13822,632.0,2,611,2011-12-04 12:13:00,2011-10-30 15:55:00,5,2,632.0,5,2,3,10,Loyal,316.0,34,0
13823,957.66,2,439,2011-11-21 10:22:00,2011-09-09 10:42:00,18,2,957.66,4,2,4,10,Loyal,478.83,72,0
13824,1698.94,5,768,2011-11-07 12:41:00,2011-02-02 13:07:00,32,5,1698.94,4,4,4,12,Loyal,339.788,277,0
13826,189.5,1,82,2011-06-16 13:48:00,2011-06-16 13:48:00,175,1,189.5,2,1,1,4,Lost,189.5,0,1
13827,409.8,3,138,2011-10-13 12:38:00,2011-07-19 15:38:00,57,3,409.8,3,3,2,8,Potential Loyal,136.6,85,0
13828,209.49,1,311,2011-11-17 16:02:00,2011-11-17 16:02:00,21,1,209.49,4,1,1,6,At Risk,209.49,0,0
13831,2198.45,6,743,2011-11-23 15:41:00,2010-12-05 12:13:00,15,6,2198.45,4,5,5,14,VIP,366.4083333333333,353,0
13832,52.199999999999996,1,28,2011-11-20 15:36:00,2011-11-20 15:36:00,18,1,52.199999999999996,4,1,1,6,At Risk,52.199999999999996,0,0
13833,383.85,1,117,2011-07-03 13:27:00,2011-07-03 13:27:00,158,1,383.85,2,1,2,5,At Risk,383.85,0,1
13835,834.57,4,442,2011-11-14 15:37:00,2011-05-08 15:22:00,24,4,834.57,4,4,3,11,Loyal,208.6425,190,0
13837,266.59000000000003,2,182,2011-05-12 12:10:00,2011-01-26 12:15:00,211,2,266.59000000000003,1,2,2,5,At Risk,133.29500000000002,105,1
13838,674.82,4,254,2011-12-04 11:00:00,2010-12-05 10:45:00,5,4,674.82,5,4,3,12,Loyal,168.705,364,0
13841,85.0,1,100,2011-04-01 12:10:00,2011-04-01 12:10:00,252,1,85.0,1,1,1,3,Lost,85.0,0,1
13842,3385.62,9,1768,2011-10-12 10:51:00,2010-12-08 10:39:00,58,9,3385.62,3,5,5,13,VIP,376.18,308,0
13844,361.62,1,196,2011-11-28 13:21:00,2011-11-28 13:21:00,10,1,361.62,5,1,2,8,Potential Loyal,361.62,0,0
13845,312.98,1,182,2011-10-06 08:25:00,2011-10-06 08:25:00,64,1,312.98,3,1,2,6,At Risk,312.98,0,0
13846,865.0600000000001,3,388,2011-11-15 12:07:00,2010-12-14 16:07:00,24,3,865.0600000000001,4,3,3,10,Loyal,288.35333333333335,335,0
13848,1255.0,3,3700,2011-09-08 12:58:00,2010-12-08 15:10:00,91,3,1255.0,2,3,4,9,Potential Loyal,418.3333333333333,273,1
13849,1537.95,2,1016,2011-10-19 10:59:00,2011-06-22 10:11:00,51,2,1537.95,3,2,4,9,Potential Loyal,768.975,119,0
13850,1595.48,1,944,2011-08-02 14:04:00,2011-08-02 14:04:00,128,1,1595.48,2,1,4,7,Potential Loyal,1595.48,0,1
13851,2651.46,3,1705,2011-09-05 12:36:00,2011-02-24 17:18:00,95,3,2651.46,2,3,5,10,Loyal,883.82,192,1
13853,1090.14,1,312,2011-10-13 14:18:00,2011-10-13 14:18:00,56,1,1090.14,3,1,4,8,Potential Loyal,1090.14,0,0
13854,8109.5199999999995,25,2296,2011-12-01 09:06:00,2010-12-09 10:48:00,8,25,8109.5199999999995,5,5,5,15,VIP,324.38079999999997,356,0
13856,388.5,3,494,2011-06-24 10:03:00,2011-05-20 13:13:00,168,3,388.5,2,3,2,7,Potential Loyal,129.5,34,1
13858,216.17,1,75,2011-10-13 16:17:00,2011-10-13 16:17:00,56,1,216.17,3,1,1,5,At Risk,216.17,0,0
13859,201.16,1,129,2011-01-17 16:14:00,2011-01-17 16:14:00,325,1,201.16,1,1,1,3,Lost,201.16,0,1
13860,1245.9,5,591,2011-12-08 12:57:00,2011-09-14 09:27:00,0,5,1245.9,5,4,4,13,VIP,249.18,85,0
13862,2209.36,8,1688,2011-11-21 16:24:00,2011-01-11 15:13:00,17,8,2209.36,4,5,5,14,VIP,276.17,314,0
13863,305.78,1,224,2011-04-06 10:20:00,2011-04-06 10:20:00,247,1,305.78,1,1,2,4,Lost,305.78,0,1
13865,501.56,4,204,2011-10-12 13:31:00,2011-02-23 12:04:00,57,4,501.56,3,4,3,10,Loyal,125.39,231,0
13866,145.67000000000002,1,57,2011-09-26 14:54:00,2011-09-26 14:54:00,73,1,145.67000000000002,2,1,1,4,Lost,145.67000000000002,0,0
